CityName,Neighborhood,Lat,Long
רמת גן,שיכון המזרחי,32.069934,34.831936
רמת גן,שיכון המזרחי,32.069927,34.832092
רמת גן,רמת יצחק מזרח,32.074582,34.825438
רמת גן,רמת יצחק מזרח,32.074527,34.826098
רמת גן,רמת יצחק מזרח,32.076897,34.825195
רמת גן,יד לבנים,32.077272,34.825208
רמת גן,מרום נווה,32.074818,34.829433
רמת גן,מרום נווה,32.07509,34.829396
רמת גן,מרום נווה,32.07473,34.830779
רמת גן,מרום נווה,32.074838,34.832226
בני ברק,הפועל המזרחי ג,32.078696,34.828826
בני ברק,הפועל המזרחי א,32.078764,34.828841
רמת גן,הבורסה,32.082573,34.800248
רמת גן,הבורסה,32.083879,34.803416
רמת גן,שכונת הראשונים,32.081793,34.805803
רמת גן,שכונת הראשונים,32.081887,34.805411
רמת גן,הבורסה,32.086943,34.805434
רמת גן,שיכון עלית,32.088445,34.804689
רמת גן,תל בנימין,32.088296,34.807416
רמת גן,מרכז העיר,32.081098,34.808892
רמת גן,מרכז העיר,32.081445,34.809215
רמת גן,מרכז העיר,32.085106,34.810232
רמת גן,תל בנימין,32.085987,34.810219
רמת גן,מרכז העיר,32.086238,34.811439
רמת גן,מרכז העיר,32.080876,34.811979
רמת גן,מרכז העיר,32.080605,34.8123
רמת גן,מרכז העיר,32.081041,34.814896
רמת גן,מרכז העיר,32.08226,34.814798
רמת גן,מרכז העיר,32.082994,34.814578
רמת גן,מרכז העיר,32.08382,34.815942
רמת גן,מרכז העיר,32.084841,34.812448
רמת גן,מרכז העיר,32.087629,34.814842
רמת גן,שיכון עלית,32.088857,34.808202
רמת גן,שכונת הגפן,32.090046,34.810347
רמת גן,שכונת ותיקים,32.090726,34.811492
רמת גן,שכונת הגפן,32.091216,34.813668
רמת גן,מרכז העיר,32.087984,34.814031
תל אביב -יפו,בבלי,32.098219,34.800771
תל אביב -יפו,בבלי,32.098782,34.800275
תל אביב -יפו,"מרכז הירידים, פארק הירקון",32.1012,34.799997
תל אביב -יפו,בבלי,32.096878,34.804118
תל אביב -יפו,"מרכז הירידים, פארק הירקון",32.102825,34.806951
תל אביב -יפו,אוניברסיטת תל אביב,32.112551,34.801593
תל אביב -יפו,קריית המוזיאונים,32.104843,34.803939
תל אביב -יפו,קריית המוזיאונים,32.104811,34.80422
תל אביב -יפו,קריית המוזיאונים,32.106096,34.804551
תל אביב -יפו,מעוז אביב ב,32.108537,34.815541
רמת גן,מרכז העיר,32.083852,34.816333
רמת גן,מרכז העיר,32.080573,34.818135
רמת גן,מרכז העיר,32.081166,34.818239
רמת גן,מרכז העיר,32.080805,34.818402
רמת גן,הלל,32.083425,34.823963
רמת גן,רבי עקיבא בן גוריון,32.087718,34.82257
רמת גן,שכונת ותיקים,32.093064,34.816535
רמת גן,נחלת גנים,32.092941,34.816576
רמת גן,שכונת ותיקים,32.095243,34.819766
רמת גן,נחלת גנים,32.095184,34.819908
רמת גן,נחלת גנים,32.095538,34.820414
רמת גן,הלל,32.079909,34.825518
רמת גן,הלל,32.079939,34.82552
רמת גן,הלל,32.082012,34.825554
בני ברק,הפועל המזרחי א,32.080174,34.828061
בני ברק,הפועל המזרחי א,32.081045,34.827593
בני ברק,הר שלום,32.082936,34.827503
בני ברק,הר שלום,32.086608,34.826425
בני ברק,הפועל המזרחי א,32.081501,34.82932
בני ברק,"הפועל המזרחי ב, ד",32.083341,34.829344
בני ברק,הפועל המזרחי א,32.080822,34.831
בני ברק,הפועל המזרחי א,32.080703,34.830979
בני ברק,"הפועל המזרחי ב, ד",32.083712,34.830661
בני ברק,גבעת רוקח,32.08982,34.826007
בני ברק,גבעת רוקח,32.090444,34.828022
בני ברק,גבעת רוקח,32.089414,34.828795
בני ברק,גבעת רוקח,32.088177,34.830271
בני ברק,גבעת סוקולוב,32.089535,34.82948
בני ברק,גבעת רוקח,32.091441,34.829261
בני ברק,גבעת סוקולוב,32.088306,34.832085
בני ברק,גבעת סוקולוב,32.090534,34.830476
תל אביב -יפו,מעוז אביב ב,32.108206,34.819632
תל אביב -יפו,מעוז אביב א,32.110342,34.816272
תל אביב -יפו,מעוז אביב ב,32.110414,34.817445
תל אביב -יפו,מעוז אביב ב,32.111512,34.816691
תל אביב -יפו,מעוז אביב א,32.112321,34.816589
תל אביב -יפו,מעוז אביב ב,32.109641,34.818794
תל אביב -יפו,מעוז אביב ב,32.108857,34.819364
תל אביב -יפו,מעוז אביב ב,32.109253,34.819071
תל אביב -יפו,הדר יוסף,32.106832,34.821142
תל אביב -יפו,הדר יוסף,32.10628,34.823039
תל אביב -יפו,מעוז אביב ב,32.108565,34.820283
תל אביב -יפו,מעוז אביב ב,32.110186,34.822859
רמת גן,קניון אילון ואיצטדיון ר''ג,32.099113,34.825421
תל אביב -יפו,מעוז אביב ב,32.10956,34.824697
תל אביב -יפו,מעוז אביב ב,32.110164,34.825388
תל אביב -יפו,נווה דן,32.111239,34.825595
תל אביב -יפו,מעוז אביב ב,32.111236,34.82548
תל אביב -יפו,נווה דן,32.109405,34.827176
תל אביב -יפו,נווה דן,32.111645,34.826303
תל אביב -יפו,רמת החייל,32.106822,34.830951
תל אביב -יפו,רמת החייל,32.110182,34.831853
תל אביב -יפו,רמת החייל,32.109954,34.832221
תל אביב -יפו,נווה דן,32.111216,34.831829
רמת גן,נווה יהושוע,32.059741,34.832876
רמת גן,נווה יהושוע,32.06296,34.832756
רמת גן,שיכון המזרחי,32.065802,34.832991
רמת גן,רמת עמידר,32.066221,34.833585
רמת גן,רמת עמידר,32.066232,34.833687
רמת גן,רמת עמידר,32.067325,34.836421
רמת גן,רמת עמידר,32.067554,34.838177
רמת גן,רמת עמידר,32.067641,34.836601
רמת גן,רמת עמידר,32.069637,34.837637
בני ברק,נווה אחיעזר,32.071225,34.838358
רמת גן,רמת עמידר,32.06919,34.839012
בני ברק,מרום נווה,32.073105,34.832974
בני ברק,קרית ויז'ניץ,32.072904,34.833062
בני ברק,קרית ויז'ניץ,32.075797,34.836051
בני ברק,קרית נדבורנא,32.079678,34.834921
בני ברק,"אור החיים, רמת אהרון",32.07982,34.834606
בני ברק,קרית נדבורנא,32.078043,34.835669
בני ברק,קרית ויז'ניץ,32.0748,34.837239
בני ברק,קרית ויז'ניץ,32.073935,34.837619
בני ברק,נווה אחיעזר,32.072908,34.838935
בני ברק,נווה אחיעזר,32.073296,34.838636
בני ברק,נווה אחיעזר,32.073301,34.839892
בני ברק,מרכז בעלי מלאכה,32.074863,34.839578
בני ברק,מרכז בעלי מלאכה,32.075142,34.840512
בני ברק,מרכז בעלי מלאכה,32.076357,34.84027
בני ברק,קרית ויז'ניץ,32.076332,34.840382
בני ברק,קרית ויז'ניץ,32.077695,34.840103
בני ברק,קרית ויז'ניץ,32.077603,34.840458
בני ברק,נווה אחיעזר,32.071702,34.840666
בני ברק,מרכז בעלי מלאכה,32.074341,34.842249
בני ברק,מרכז בעלי מלאכה,32.074918,34.842441
בני ברק,"אור החיים, רמת אהרון",32.082334,34.835235
בני ברק,גבעת סוקולוב,32.087314,34.833814
בני ברק,"אור החיים, רמת אהרון",32.084601,34.836316
בני ברק,גבעת סוקולוב,32.086611,34.835438
בני ברק,אזור תעשייה קוקה קולה,32.080228,34.839234
בני ברק,גבעת סוקולוב,32.090045,34.832881
בני ברק,גבעת סוקולוב,32.089865,34.833838
בני ברק,גבעת סוקולוב,32.089666,34.83389
בני ברק,גבעת סוקולוב,32.08928,34.835299
בני ברק,גבעת סוקולוב,32.092365,34.834208
בני ברק,גבעת סוקולוב,32.088923,34.837694
בני ברק,"גני גד, הפועל המזרחי ה",32.088286,34.83885
בני ברק,"גני גד, הפועל המזרחי ה",32.091588,34.839408
בני ברק,"גני גד, הפועל המזרחי ה",32.0908,34.840838
בני ברק,נחלת שמעון,32.095868,34.837938
בני ברק,רמת אלחנן,32.08252,34.842587
בני ברק,רמת אלחנן,32.08095,34.84342
בני ברק,רמת אלחנן,32.082765,34.843031
בני ברק,"אור החיים, רמת אהרון",32.084725,34.843077
בני ברק,"אור החיים, רמת אהרון",32.084728,34.843131
בני ברק,"אור החיים, רמת אהרון",32.085883,34.844605
בני ברק,"אור החיים, רמת אהרון",32.086357,34.844598
בני ברק,"אור החיים, רמת אהרון",32.087405,34.842879
בני ברק,"אור החיים, רמת אהרון",32.087526,34.843317
בני ברק,"גני גד, הפועל המזרחי ה",32.091641,34.841545
בני ברק,"גני גד, הפועל המזרחי ה",32.089574,34.843471
בני ברק,"גני גד, הפועל המזרחי ה",32.090708,34.844012
בני ברק,קרית הרצוג,32.095201,34.841699
בני ברק,קרית הרצוג,32.095255,34.84147
בני ברק,פרדס כץ ויסודות,32.092538,34.844188
בני ברק,נחלת שמעון,32.097709,34.836158
בני ברק,נחלת שמעון,32.099006,34.837161
בני ברק,קרית הרצוג,32.098159,34.839992
תל אביב -יפו,רמת החייל,32.107088,34.833531
תל אביב -יפו,רמת החייל,32.109469,34.833013
תל אביב -יפו,רמת החייל,32.109361,34.833912
תל אביב -יפו,רמת החייל,32.110113,34.834531
תל אביב -יפו,רמת החייל,32.111207,34.835011
בני ברק,קרית הרצוג,32.097936,34.842702
תל אביב -יפו,נופי ים,32.114281,34.789786
תל אביב -יפו,רמת אביב החדשה,32.115213,34.790155
תל אביב -יפו,נופי ים,32.12026,34.790938
תל אביב -יפו,רמת אביב החדשה,32.121132,34.791269
תל אביב -יפו,נופי ים,32.12323,34.790775
תל אביב -יפו,נווה אביבים,32.115704,34.79474
תל אביב -יפו,נווה אביבים,32.118767,34.795335
תל אביב -יפו,נווה אביבים,32.119443,34.795449
תל אביב -יפו,נווה אביבים,32.1141,34.795957
תל אביב -יפו,רמת אביב,32.112936,34.797156
תל אביב -יפו,נווה אביבים,32.113058,34.797166
תל אביב -יפו,נווה אביבים,32.113264,34.799566
תל אביב -יפו,נווה אביבים,32.120818,34.798736
תל אביב -יפו,נווה אביבים,32.120793,34.798907
תל אביב -יפו,אזורי חן,32.124645,34.791831
תל אביב -יפו,אזורי חן,32.125729,34.792175
תל אביב -יפו,אזורי חן,32.128502,34.792269
תל אביב -יפו,נווה אביבים,32.122428,34.79567
תל אביב -יפו,רמת אביב ג,32.123334,34.797724
תל אביב -יפו,רמת אביב ג,32.124067,34.797862
תל אביב -יפו,רמת אביב ג,32.125003,34.798704
תל אביב -יפו,אזורי חן,32.132859,34.796018
תל אביב -יפו,אזורי חן,32.137215,34.797845
תל אביב -יפו,צוקי אביב,32.138044,34.791352
הרצלייה,אזור תעשייה ומרינה,32.151653,34.794261
הרצלייה,אזור תעשייה ומרינה,32.163134,34.79734
תל אביב -יפו,נווה אביבים,32.119717,34.800236
תל אביב -יפו,נווה אביבים,32.119937,34.800169
תל אביב -יפו,נווה אביבים,32.118617,34.801616
תל אביב -יפו,אוניברסיטת תל אביב,32.117206,34.804063
תל אביב -יפו,אוניברסיטת תל אביב,32.117233,34.804064
תל אביב -יפו,רמת אביב ג,32.124863,34.799842
תל אביב -יפו,רמת אביב ג,32.122101,34.802294
תל אביב -יפו,אפקה,32.122949,34.802563
תל אביב -יפו,רמת אביב ג,32.124817,34.802219
תל אביב -יפו,רמת אביב ג,32.124724,34.802197
תל אביב -יפו,אפקה,32.119836,34.807995
תל אביב -יפו,תל ברוך,32.118933,34.811822
רמת השרון,גלילות,32.140477,34.804404
תל אביב -יפו,נאות אפקה א,32.114168,34.816988
תל אביב -יפו,תל ברוך,32.115775,34.817116
תל אביב -יפו,נאות אפקה א,32.116198,34.81745
תל אביב -יפו,תל ברוך,32.117917,34.817968
תל אביב -יפו,נאות אפקה א,32.117695,34.819723
תל אביב -יפו,נאות אפקה ב,32.117831,34.819685
תל אביב -יפו,נאות אפקה ב,32.120296,34.819757
תל אביב -יפו,נאות אפקה א,32.116352,34.822856
תל אביב -יפו,נאות אפקה ב,32.116038,34.824131
תל אביב -יפו,נאות אפקה ב,32.121549,34.821548
תל אביב -יפו,קרית שאול,32.126892,34.821293
תל אביב -יפו,נווה דן,32.113926,34.825936
תל אביב -יפו,נווה דן,32.112978,34.827916
תל אביב -יפו,רביבים,32.118773,34.825923
תל אביב -יפו,נווה דן,32.114378,34.829121
תל אביב -יפו,נווה דן,32.114692,34.831442
תל אביב -יפו,"גני צהלה, רמות צהלה",32.118872,34.828778
תל אביב -יפו,"גני צהלה, רמות צהלה",32.122255,34.826662
תל אביב -יפו,"גני צהלה, רמות צהלה",32.122622,34.829098
תל אביב -יפו,"גני צהלה, רמות צהלה",32.122647,34.829233
תל אביב -יפו,צהלה,32.12313,34.832036
תל אביב -יפו,צהלה,32.123107,34.8322
תל אביב -יפו,קרית שאול,32.12954,34.820214
רמת השרון,גלילות,32.14332,34.816828
רמת השרון,נווה רום וגולן,32.142639,34.826528
רמת השרון,נווה רום וגולן,32.144148,34.830419
רמת השרון,גלילות,32.148081,34.803806
הרצלייה,אזור תעשייה ומרינה,32.160969,34.810476
הרצלייה,אזור תעשייה ומרינה,32.164193,34.800196
הרצלייה,הרצליה פיתוח,32.168983,34.800246
הרצלייה,הרצליה פיתוח,32.168273,34.802851
הרצלייה,הרצליה פיתוח,32.168132,34.80447
הרצלייה,הרצליה פיתוח,32.167594,34.806708
הרצלייה,הרצליה פיתוח,32.171998,34.80132
